image_path,label,manipulation,video_id,group_id,face_probability,split
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/FaceSwap/475_265/frame_000106.jpg,1,FaceSwap,475_265,475,0.9995098908742268,test
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/FaceSwap/475_265/frame_000117.jpg,1,FaceSwap,475_265,475,0.9999020497004192,test
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/FaceSwap/475_265/frame_000128.jpg,1,FaceSwap,475_265,475,0.9999443689982096,test
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/FaceSwap/475_265/frame_000139.jpg,1,FaceSwap,475_265,475,0.9989938139915466,test
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/FaceSwap/475_265/frame_000151.jpg,1,FaceSwap,475_265,475,0.9995319445927938,test
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/FaceSwap/475_265/frame_000162.jpg,1,FaceSwap,475_265,475,0.999808669090271,test
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/FaceSwap/475_265/frame_000173.jpg,1,FaceSwap,475_265,475,0.9989474813143412,test
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/FaceSwap/475_265/frame_000184.jpg,1,FaceSwap,475_265,475,0.9999440511067708,test
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/FaceSwap/475_265/frame_000196.jpg,1,FaceSwap,475_265,475,0.9999312957127888,test
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/FaceSwap/475_265/frame_000207.jpg,1,FaceSwap,475_265,475,0.9996928175290426,test
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/FaceSwap/475_265/frame_000218.jpg,1,FaceSwap,475_265,475,0.9996431668599448,test
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/FaceSwap/475_265/frame_000229.jpg,1,FaceSwap,475_265,475,0.9996450344721476,test
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/FaceSwap/475_265/frame_000241.jpg,1,FaceSwap,475_265,475,0.9997692306836446,test
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/FaceSwap/475_265/frame_000252.jpg,1,FaceSwap,475_265,475,0.9997079769770304,test
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/FaceSwap/475_265/frame_000263.jpg,1,FaceSwap,475_265,475,0.9996551275253296,test
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/FaceSwap/475_265/frame_000274.jpg,1,FaceSwap,475_265,475,0.9995030562082926,test
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/FaceSwap/475_265/frame_000286.jpg,1,FaceSwap,475_265,475,0.9999270439147948,test
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/FaceSwap/475_265/frame_000297.jpg,1,FaceSwap,475_265,475,0.9999389251073202,test
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/FaceSwap/475_265/frame_000308.jpg,1,FaceSwap,475_265,475,0.999851087729136,test
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/FaceSwap/475_265/frame_000319.jpg,1,FaceSwap,475_265,475,0.9998165170351664,test
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/FaceSwap/475_265/frame_000331.jpg,1,FaceSwap,475_265,475,0.9993287126223246,test
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/Face2Face/475_265/frame_000005.jpg,1,Face2Face,475_265,475,0.9989919861157736,test
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/Face2Face/475_265/frame_000023.jpg,1,Face2Face,475_265,475,0.9998417297999064,test
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/Face2Face/475_265/frame_000042.jpg,1,Face2Face,475_265,475,0.9997386535008748,test
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/Face2Face/475_265/frame_000060.jpg,1,Face2Face,475_265,475,0.9997487465540568,test
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/Face2Face/475_265/frame_000079.jpg,1,Face2Face,475_265,475,0.998765508333842,test
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/Face2Face/475_265/frame_000098.jpg,1,Face2Face,475_265,475,0.99843700726827,test
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/Face2Face/475_265/frame_000116.jpg,1,Face2Face,475_265,475,0.9999720652898152,test
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/Face2Face/475_265/frame_000135.jpg,1,Face2Face,475_265,475,0.9982088406880696,test
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/Face2Face/475_265/frame_000154.jpg,1,Face2Face,475_265,475,0.9999555349349976,test
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/Face2Face/475_265/frame_000172.jpg,1,Face2Face,475_265,475,0.9999863306681316,test
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/Face2Face/475_265/frame_000191.jpg,1,Face2Face,475_265,475,0.9991320570309956,test
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/Face2Face/475_265/frame_000210.jpg,1,Face2Face,475_265,475,0.9980259736378988,test
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/Face2Face/475_265/frame_000228.jpg,1,Face2Face,475_265,475,0.9995329976081848,test
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/Face2Face/475_265/frame_000247.jpg,1,Face2Face,475_265,475,0.997690478960673,test
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/Face2Face/475_265/frame_000266.jpg,1,Face2Face,475_265,475,0.9988898634910583,test
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/Face2Face/475_265/frame_000284.jpg,1,Face2Face,475_265,475,0.999517778555552,test
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/Face2Face/475_265/frame_000303.jpg,1,Face2Face,475_265,475,0.9970287680625916,test
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/Face2Face/475_265/frame_000322.jpg,1,Face2Face,475_265,475,0.9961808919906616,test
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/Face2Face/475_265/frame_000340.jpg,1,Face2Face,475_265,475,0.9970505436261496,test
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/Face2Face/475_265/frame_000359.jpg,1,Face2Face,475_265,475,0.9993858536084492,test
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/Face2Face/475_265/frame_000378.jpg,1,Face2Face,475_265,475,0.9990577101707458,test
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/Face2Face/475_265/frame_000396.jpg,1,Face2Face,475_265,475,0.99903933207194,test
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/Face2Face/475_265/frame_000415.jpg,1,Face2Face,475_265,475,0.9988900820414224,test
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/Face2Face/475_265/frame_000434.jpg,1,Face2Face,475_265,475,0.9959741036097208,test
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/Face2Face/475_265/frame_000452.jpg,1,Face2Face,475_265,475,0.9982247948646544,test
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/Face2Face/475_265/frame_000471.jpg,1,Face2Face,475_265,475,0.9992412328720092,test
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/Face2Face/475_265/frame_000490.jpg,1,Face2Face,475_265,475,0.9994800289471945,test
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/Face2Face/475_265/frame_000508.jpg,1,Face2Face,475_265,475,0.9999895890553792,test
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/Face2Face/475_265/frame_000527.jpg,1,Face2Face,475_265,475,0.999725103378296,test
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/Face2Face/475_265/frame_000546.jpg,1,Face2Face,475_265,475,0.9948939085006714,test
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/Deepfakes/475_265/frame_000005.jpg,1,Deepfakes,475_265,475,0.9997109373410544,test
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/Deepfakes/475_265/frame_000016.jpg,1,Deepfakes,475_265,475,0.999857227007548,test
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/Deepfakes/475_265/frame_000027.jpg,1,Deepfakes,475_265,475,0.999936819076538,test
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/Deepfakes/475_265/frame_000038.jpg,1,Deepfakes,475_265,475,0.9999452829360962,test
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/Deepfakes/475_265/frame_000049.jpg,1,Deepfakes,475_265,475,0.9999298652013144,test
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/Deepfakes/475_265/frame_000061.jpg,1,Deepfakes,475_265,475,0.9998704791069032,test
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/Deepfakes/475_265/frame_000072.jpg,1,Deepfakes,475_265,475,0.9996767044067384,test
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/Deepfakes/475_265/frame_000083.jpg,1,Deepfakes,475_265,475,0.9999982515970866,test
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/Deepfakes/475_265/frame_000094.jpg,1,Deepfakes,475_265,475,0.9996068477630616,test
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/Deepfakes/475_265/frame_000106.jpg,1,Deepfakes,475_265,475,0.9990712205568948,test
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/Deepfakes/475_265/frame_000117.jpg,1,Deepfakes,475_265,475,0.999694844086965,test
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/Deepfakes/475_265/frame_000128.jpg,1,Deepfakes,475_265,475,0.9995732108751932,test
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/Deepfakes/475_265/frame_000139.jpg,1,Deepfakes,475_265,475,0.9997153282165528,test
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/Deepfakes/475_265/frame_000151.jpg,1,Deepfakes,475_265,475,0.999904215335846,test
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/Deepfakes/475_265/frame_000162.jpg,1,Deepfakes,475_265,475,0.9997959733009338,test
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/Deepfakes/475_265/frame_000173.jpg,1,Deepfakes,475_265,475,0.9997334281603496,test
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/Deepfakes/475_265/frame_000184.jpg,1,Deepfakes,475_265,475,0.999884823958079,test
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/Deepfakes/475_265/frame_000196.jpg,1,Deepfakes,475_265,475,0.999900003274282,test
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/Deepfakes/475_265/frame_000207.jpg,1,Deepfakes,475_265,475,0.9985621372858684,test
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/Deepfakes/475_265/frame_000218.jpg,1,Deepfakes,475_265,475,0.9990272919336954,test
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/Deepfakes/475_265/frame_000229.jpg,1,Deepfakes,475_265,475,0.9994231263796488,test
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/Deepfakes/475_265/frame_000241.jpg,1,Deepfakes,475_265,475,0.99969877799352,test
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/Deepfakes/475_265/frame_000252.jpg,1,Deepfakes,475_265,475,0.9994579553604126,test
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/Deepfakes/475_265/frame_000263.jpg,1,Deepfakes,475_265,475,0.9996328353881836,test
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/Deepfakes/475_265/frame_000274.jpg,1,Deepfakes,475_265,475,0.9994202454884848,test
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/Deepfakes/475_265/frame_000286.jpg,1,Deepfakes,475_265,475,0.9998844663302104,test
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/Deepfakes/475_265/frame_000297.jpg,1,Deepfakes,475_265,475,0.9998732010523478,test
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/Deepfakes/475_265/frame_000308.jpg,1,Deepfakes,475_265,475,0.9996358752250672,test
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/Deepfakes/475_265/frame_000319.jpg,1,Deepfakes,475_265,475,0.99966561794281,test
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/Deepfakes/475_265/frame_000331.jpg,1,Deepfakes,475_265,475,0.9997348189353944,test
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/original/353/frame_000005.jpg,0,original,353,353,0.999918818473816,train
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/original/353/frame_000016.jpg,0,original,353,353,0.9999680916468302,train
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/original/353/frame_000028.jpg,0,original,353,353,0.9998138348261516,train
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/original/353/frame_000040.jpg,0,original,353,353,0.9983372092247008,train
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/original/353/frame_000052.jpg,0,original,353,353,0.9998188416163126,train
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/original/353/frame_000064.jpg,0,original,353,353,0.9998214642206829,train
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/original/353/frame_000076.jpg,0,original,353,353,0.999845325946808,train
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/original/353/frame_000088.jpg,0,original,353,353,0.9997156461079916,train
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/original/353/frame_000100.jpg,0,original,353,353,0.9998651345570884,train
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/original/353/frame_000112.jpg,0,original,353,353,0.9995354612668356,train
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/original/353/frame_000124.jpg,0,original,353,353,0.9999629656473796,train
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/original/353/frame_000136.jpg,0,original,353,353,0.9996935923894248,train
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/original/353/frame_000148.jpg,0,original,353,353,0.9998671611150106,train
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/original/353/frame_000160.jpg,0,original,353,353,0.9998906254768372,train
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/original/353/frame_000172.jpg,0,original,353,353,0.9998990495999656,train
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/original/353/frame_000184.jpg,0,original,353,353,0.9997353752454122,train
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/original/353/frame_000196.jpg,0,original,353,353,0.9999053080876668,train
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/original/353/frame_000208.jpg,0,original,353,353,0.9999194939931234,train
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/original/353/frame_000220.jpg,0,original,353,353,0.9999537467956544,train
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/original/353/frame_000232.jpg,0,original,353,353,0.9998507499694824,train
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/original/353/frame_000244.jpg,0,original,353,353,0.999793827533722,train
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/original/353/frame_000256.jpg,0,original,353,353,0.9998804132143656,train
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/original/353/frame_000268.jpg,0,original,353,353,0.9999834299087524,train
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/original/353/frame_000280.jpg,0,original,353,353,0.999997615814209,train
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/original/353/frame_000292.jpg,0,original,353,353,0.9999903837839762,train
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/original/353/frame_000304.jpg,0,original,353,353,0.9997477531433104,train
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/original/353/frame_000316.jpg,0,original,353,353,0.9999300638834636,train
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/original/353/frame_000328.jpg,0,original,353,353,0.999853491783142,train
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/original/353/frame_000340.jpg,0,original,353,353,0.9995570580164592,train
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/original/353/frame_000352.jpg,0,original,353,353,0.999802033106486,train
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/Face2Face/448_361/frame_000005.jpg,1,Face2Face,448_361,448,0.9999634424845376,train
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/Face2Face/448_361/frame_000020.jpg,1,Face2Face,448_361,448,0.999978502591451,train
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/Face2Face/448_361/frame_000035.jpg,1,Face2Face,448_361,448,0.999990940093994,train
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/Face2Face/448_361/frame_000050.jpg,1,Face2Face,448_361,448,0.9999667008717856,train
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/Face2Face/448_361/frame_000066.jpg,1,Face2Face,448_361,448,0.9999857346216836,train
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/Face2Face/448_361/frame_000081.jpg,1,Face2Face,448_361,448,0.9999898672103882,train
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/Face2Face/448_361/frame_000096.jpg,1,Face2Face,448_361,448,0.999993642171224,train
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/Face2Face/448_361/frame_000112.jpg,1,Face2Face,448_361,448,0.999959627787272,train
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/Face2Face/448_361/frame_000127.jpg,1,Face2Face,448_361,448,0.999984582265218,train
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/Face2Face/448_361/frame_000142.jpg,1,Face2Face,448_361,448,0.9999499718348184,train
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/Face2Face/448_361/frame_000158.jpg,1,Face2Face,448_361,448,0.999984622001648,train
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/Face2Face/448_361/frame_000173.jpg,1,Face2Face,448_361,448,0.9999963839848836,train
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/Face2Face/448_361/frame_000188.jpg,1,Face2Face,448_361,448,0.999930739402771,train
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/Face2Face/448_361/frame_000204.jpg,1,Face2Face,448_361,448,0.9999794960021972,train
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/Face2Face/448_361/frame_000219.jpg,1,Face2Face,448_361,448,0.9999469916025796,train
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/Face2Face/448_361/frame_000234.jpg,1,Face2Face,448_361,448,0.999980847040812,train
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/Face2Face/448_361/frame_000249.jpg,1,Face2Face,448_361,448,0.999969482421875,train
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/Face2Face/448_361/frame_000265.jpg,1,Face2Face,448_361,448,0.9998827775319418,train
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/Face2Face/448_361/frame_000280.jpg,1,Face2Face,448_361,448,0.99997611840566,train
/home/utn/uzis83et/CV/deepfake_robustness/processed_faces/ffpp_c23/Face2Face/448_361/frame_000295.jpg,1,Face2Face,448_361,448,0.9999868075052896,train
